"","ds","Google_Impressions","Facebook_Impressions","Affiliate_Impressions","Organic_Views","Email_Impressions","type","solID","cluster","top_sol"
"5815",2018-12-29,1831.53509287598,4.04557579539161,0,0,2498.10926543043,"decompMedia","1_131_11",3,FALSE
"5816",2019-01-05,1711.42579465186,0.302330827535253,0,0,2594.41357059873,"decompMedia","1_131_11",3,FALSE
"5817",2019-01-12,1635.14769094917,2.66682535962839,0,0,2038.01391462967,"decompMedia","1_131_11",3,FALSE
"5818",2019-01-19,1715.90385187079,23.7817642295289,0,0,2389.29509959559,"decompMedia","1_131_11",3,FALSE
"5819",2019-01-26,1673.15091712823,760.501828390571,0,0,2041.9978808186,"decompMedia","1_131_11",3,FALSE
"5820",2019-02-02,1918.04259562101,311.809313478305,0,0,1911.60024052188,"decompMedia","1_131_11",3,FALSE
"5821",2019-02-09,1648.77234393845,60.3808867056951,0,0,1901.00913240048,"decompMedia","1_131_11",3,FALSE
"5822",2019-02-16,1361.07929303653,73.0690352947254,0,0,2381.70165816939,"decompMedia","1_131_11",3,FALSE
"5823",2019-02-23,1371.0440158531,3.23235510461506,0,0,1690.02805797481,"decompMedia","1_131_11",3,FALSE
"5824",2019-03-02,1810.17811931093,0.473671073927946,0,0,2131.38100920012,"decompMedia","1_131_11",3,FALSE
"5825",2019-03-09,1921.17773822868,1.80642898055873,0,0,2068.04954772143,"decompMedia","1_131_11",3,FALSE
"5826",2019-03-16,2031.58810170978,11.6999205473611,0,0,1904.40837577078,"decompMedia","1_131_11",3,FALSE
"5827",2019-03-23,2270.36177697978,19.1625180315616,0,0,1878.15093421784,"decompMedia","1_131_11",3,FALSE
"5828",2019-03-30,1796.85865085116,49.2032465785749,0,0,2267.02432810218,"decompMedia","1_131_11",3,FALSE
"5829",2019-04-06,1839.06833664425,7.46138122868788,0,0,1982.63056263982,"decompMedia","1_131_11",3,FALSE
"5830",2019-04-13,2099.57707228027,26.3130557670908,0,0,1886.10104604918,"decompMedia","1_131_11",3,FALSE
"5831",2019-04-20,2261.02009069241,75.9764360983603,0,0,2018.44150814894,"decompMedia","1_131_11",3,FALSE
"5832",2019-04-27,2043.52449963126,51.1292608476383,0,0,2339.66651825226,"decompMedia","1_131_11",3,FALSE
"5833",2019-05-04,2296.87662747326,27.2191342479183,0,0,1768.12746168094,"decompMedia","1_131_11",3,FALSE
"5834",2019-05-11,2112.22021226211,54.324504831617,0,0,1379.15948682368,"decompMedia","1_131_11",3,FALSE
"5835",2019-05-18,1851.95774786209,186.350901298868,0,0,1562.03846360901,"decompMedia","1_131_11",3,FALSE
"5836",2019-05-25,2325.96932662603,305.247537670096,0,0,1544.79322402599,"decompMedia","1_131_11",3,FALSE
"5837",2019-06-01,2347.23060824968,12.4525258423923,0,0,1348.59721389333,"decompMedia","1_131_11",3,FALSE
"5838",2019-06-08,2266.19331088727,125.452587017819,0,0,1221.88318472869,"decompMedia","1_131_11",3,FALSE
"5839",2019-06-15,1810.28979595182,164.653489094069,0,0,1296.93359476371,"decompMedia","1_131_11",3,FALSE
"5840",2019-06-22,1345.87512016543,118.826232197186,0,0,1580.40282833721,"decompMedia","1_131_11",3,FALSE
"5841",2019-06-29,1878.18129623762,33.5513917579475,0,0,1672.33036521879,"decompMedia","1_131_11",3,FALSE
"5842",2019-07-06,2392.85748160728,23.3513020879987,0,0,1578.51785645854,"decompMedia","1_131_11",3,FALSE
"5843",2019-07-13,2722.62280253757,307.002708545659,0,0,991.157719780137,"decompMedia","1_131_11",3,FALSE
"5844",2019-07-20,2441.68081594792,59.6698891233067,0,0,1971.67930345944,"decompMedia","1_131_11",3,FALSE
"5845",2019-07-27,2346.5228718954,165.975890538875,0,0,1382.84799403347,"decompMedia","1_131_11",3,FALSE
"5846",2019-08-03,1379.0785262018,10.4868480386584,0,0,1010.12204154399,"decompMedia","1_131_11",3,FALSE
"5847",2019-08-10,1385.34653520744,25.4787735755235,0,0,1176.78411264459,"decompMedia","1_131_11",3,FALSE
"5848",2019-08-17,1634.15794745683,65.5634549430095,0,0,1319.6390250254,"decompMedia","1_131_11",3,FALSE
"5849",2019-08-24,1922.99023597706,23.7964492103185,0,0,1333.76069690886,"decompMedia","1_131_11",3,FALSE
"5850",2019-08-31,1565.80481878867,25.0585111982332,0,0,1451.98932562483,"decompMedia","1_131_11",3,FALSE
"5851",2019-09-07,2142.92248806887,293.54393016091,0,0,1832.84738442386,"decompMedia","1_131_11",3,FALSE
"5852",2019-09-14,1607.25548050533,233.07468277266,0,0,2364.89149813715,"decompMedia","1_131_11",3,FALSE
"5853",2019-09-21,1495.38126751593,1190.91467576617,0,0,2474.66286295642,"decompMedia","1_131_11",3,FALSE
"5854",2019-09-28,2254.67872172664,10025.2083504108,0,0,1566.84232998911,"decompMedia","1_131_11",3,FALSE
"5855",2019-10-05,2479.85178750324,580.629018786257,0,0,2029.55797537574,"decompMedia","1_131_11",3,FALSE
"5856",2019-10-12,2337.48888656401,624.28530731404,0,0,2227.11098184158,"decompMedia","1_131_11",3,FALSE
"5857",2019-10-19,2167.42965317435,471.735904649294,0,0,2037.59656784246,"decompMedia","1_131_11",3,FALSE
"5858",2019-10-26,3355.33302476053,305.185407965069,0,0,1974.90264451592,"decompMedia","1_131_11",3,FALSE
"5859",2019-11-02,3641.50206911071,374.32452194631,0,0,1808.81659995451,"decompMedia","1_131_11",3,FALSE
"5860",2019-11-09,5799.43723186247,1542.17440340387,0,0,2756.33501097515,"decompMedia","1_131_11",3,FALSE
"5861",2019-11-16,6299.7038890748,5059.05033514076,0,0,3529.56495536793,"decompMedia","1_131_11",3,FALSE
"5862",2019-11-23,5805.15987635207,12291.4189925194,0,0,2294.73598706902,"decompMedia","1_131_11",3,FALSE
"5863",2019-11-30,5869.02540644619,7105.11891998784,0,0,3464.79911676761,"decompMedia","1_131_11",3,FALSE
"5864",2019-12-07,4115.12279922759,7102.95779339863,0,0,3410.23237898201,"decompMedia","1_131_11",3,FALSE
"5865",2019-12-14,2195.18869797686,6044.82406932941,0,0,2286.95408340537,"decompMedia","1_131_11",3,FALSE
"5866",2019-12-21,1572.47626757639,1443.61466420738,0,0,2110.94069755133,"decompMedia","1_131_11",3,FALSE
"5867",2019-12-28,2130.27542198131,53.9257710229882,0,0,1465.21333271909,"decompMedia","1_131_11",3,FALSE
"5868",2020-01-04,1415.67184028541,33.9104160602907,0,0,1570.10775345526,"decompMedia","1_131_11",3,FALSE
"5869",2020-01-11,1297.84903238356,86.0525907182761,0,0,2087.62335174163,"decompMedia","1_131_11",3,FALSE
"5870",2020-01-18,1344.44598709788,129.699327488223,0,0,2065.89096206767,"decompMedia","1_131_11",3,FALSE
"5871",2020-01-25,1992.30577793183,58.5837041478984,0,0,1730.62442789704,"decompMedia","1_131_11",3,FALSE
"5872",2020-02-01,2301.01087455974,2.52189555764887,0,0,4380.09525169835,"decompMedia","1_131_11",3,FALSE
"5873",2020-02-08,2386.18727172978,158.120379789832,0,0,2417.43823928213,"decompMedia","1_131_11",3,FALSE
"5874",2020-02-15,1958.21241779017,898.918729407458,0,0,1631.4285267317,"decompMedia","1_131_11",3,FALSE
"5875",2020-02-22,1904.36767058158,867.301237790374,0,0,2132.97470584801,"decompMedia","1_131_11",3,FALSE
"5876",2020-02-29,1854.18887154398,129.352931713853,0,0,1640.31256121483,"decompMedia","1_131_11",3,FALSE
"5877",2018-01-06,408,73580,12072,422,349895.0107,"adstockedMedia","1_132_8",3,FALSE
"5878",2018-01-13,226.36653085136,12242.5115686086,11300.9717430198,955.81962882112,538110.692195112,"adstockedMedia","1_132_8",3,FALSE
"5879",2018-01-20,806.562470333407,52304.961170857,18734.881357653,1087.37018574751,479010.27080721,"adstockedMedia","1_132_8",3,FALSE
"5880",2018-01-27,295.041364185298,78951.7196326318,13003.5313796653,708.523979660162,461335.639626496,"adstockedMedia","1_132_8",3,FALSE
"5881",2018-02-03,379.149362764451,41031.5251755974,7775.02022081086,371.003435158418,450487.382143266,"adstockedMedia","1_132_8",3,FALSE
"5882",2018-02-10,791.137980439713,36994.5338198852,9629.56715865714,375.557488865568,475724.143624905,"adstockedMedia","1_132_8",3,FALSE
"5883",2018-02-17,889.642113256178,112709.474735734,9768.39296863917,102.116705388639,677723.847684101,"adstockedMedia","1_132_8",3,FALSE
"5884",2018-02-24,723.73668239925,889.709820106283,7777.11531678276,111.539454430509,616709.234377064,"adstockedMedia","1_132_8",3,FALSE
"5885",2018-03-03,707.418448482042,13070.3023654365,9058.87989090866,222.696523998813,479810.674475128,"adstockedMedia","1_132_8",3,FALSE
"5886",2018-03-10,810.764290956144,84526.8945201475,9780.20722223559,310.346092922683,515392.84962575,"adstockedMedia","1_132_8",3,FALSE
"5887",2018-03-17,521.239774207669,11941.7513061382,8359.87881505526,504.109050571892,511873.477275078,"adstockedMedia","1_132_8",3,FALSE
"5888",2018-03-24,753.663883005619,58901.1687428267,15398.8682405401,675.902236696689,471412.719903283,"adstockedMedia","1_132_8",3,FALSE
"5889",2018-03-31,976.954047777768,29887.0307678486,10138.569039425,913.99763749997,470249.855872759,"adstockedMedia","1_132_8",3,FALSE
"5890",2018-04-07,131014.639101326,92052.1164547848,8088.37101753642,134.234640565472,461654.810950859,"adstockedMedia","1_132_8",3,FALSE
"5891",2018-04-14,245465.958438638,61573.5990483872,8940.34062464059,448.483386846064,550070.181859892,"adstockedMedia","1_132_8",3,FALSE
"5892",2018-04-21,279294.857905903,38914.957536064,9692.51302009399,65.0716650208574,462092.696244991,"adstockedMedia","1_132_8",3,FALSE
"5893",2018-04-28,312189.268870425,28008.9198025479,9654.7888155286,757.990496512211,515394.555557477,"adstockedMedia","1_132_8",3,FALSE
"5894",2018-05-05,347548.152420279,51568.9235574565,9230.15777256515,869.077692367771,446683.482615005,"adstockedMedia","1_132_8",3,FALSE
"5895",2018-05-12,449633.933335656,44080.3331008513,12180.7736489213,497.718681126098,388622.679356674,"adstockedMedia","1_132_8",3,FALSE
"5896",2018-05-19,477831.03180226,5719.70366964997,9168.20824415812,82.1175291784166,414027.900110793,"adstockedMedia","1_132_8",3,FALSE
"5897",2018-05-26,475984.185058713,18670.0874725218,10409.5265233677,134.083649008846,495201.222377564,"adstockedMedia","1_132_8",3,FALSE
"5898",2018-06-02,408718.442047535,58787.2673191579,11891.8164888439,155.464845788198,379525.244643818,"adstockedMedia","1_132_8",3,FALSE
"5899",2018-06-09,377084.439205991,95425.3519544216,11300.0759845986,103.090356880277,410819.079407752,"adstockedMedia","1_132_8",3,FALSE
"5900",2018-06-16,346742.039285372,50071.7023752455,11292.7476489582,370.659014285717,376030.920231106,"adstockedMedia","1_132_8",3,FALSE
"5901",2018-06-23,356894.020127364,34134.4101760189,11277.6537578261,609.515195591204,429132.27440036,"adstockedMedia","1_132_8",3,FALSE
"5902",2018-06-30,401858.487754453,42074.4293795843,14501.4007123231,497.845618948741,411196.646573453,"adstockedMedia","1_132_8",3,FALSE
"5903",2018-07-07,513217.897336175,38270.7491713177,11643.6052284471,988.133116550105,361235.92167407,"adstockedMedia","1_132_8",3,FALSE
"5904",2018-07-14,612253.946774118,157484.0805416,11165.0258125033,1021.33813110304,496013.375621439,"adstockedMedia","1_132_8",3,FALSE
"5905",2018-07-21,549946.224966072,121694.551117004,9769.5888853726,1101.41555178819,397016.207355445,"adstockedMedia","1_132_8",3,FALSE
"5906",2018-07-28,522290.30969143,88212.2577942571,10027.2938297185,896.248685003491,403735.310445271,"adstockedMedia","1_132_8",3,FALSE
"5907",2018-08-04,487118.50842175,100388.7148075,10683.7611116725,703.055152104971,323266.887576068,"adstockedMedia","1_132_8",3,FALSE
"5908",2018-08-11,490924.085633647,107688.282315858,9890.75112925845,382.331888679753,386628.394112654,"adstockedMedia","1_132_8",3,FALSE
"5909",2018-08-18,645446.482246479,153492.785235106,12114.3795603185,291.948570042328,449297.597090454,"adstockedMedia","1_132_8",3,FALSE
"5910",2018-08-25,699040.137228521,295960.764365637,12637.2976848833,494.849920697749,460152.990587775,"adstockedMedia","1_132_8",3,FALSE
"5911",2018-09-01,760123.69533123,237835.824667418,12559.3529933971,125.76525879791,373482.504984002,"adstockedMedia","1_132_8",3,FALSE
"5912",2018-09-08,742297.464322577,284843.419958497,10027.7182906489,446.443386325829,381617.878104413,"adstockedMedia","1_132_8",3,FALSE
"5913",2018-09-15,810136.20780142,201592.569107011,9383.82447040362,315.821162485897,373076.417623844,"adstockedMedia","1_132_8",3,FALSE
"5914",2018-09-22,802397.637301293,237327.422583568,8125.71127709787,786.781363539985,361534.362521421,"adstockedMedia","1_132_8",3,FALSE
"5915",2018-09-29,908582.503470783,220786.390056414,8907.91435663254,855.61307635549,322429.15496296,"adstockedMedia","1_132_8",3,FALSE
"5916",2018-10-06,911636.710591026,96606.8111746544,7716.67279323166,645.06528917355,294539.973976334,"adstockedMedia","1_132_8",3,FALSE
"5917",2018-10-13,821764.807373096,123398.743467063,7579.85771401039,1531.21100438474,290228.695025216,"adstockedMedia","1_132_8",3,FALSE
"5918",2018-10-20,996146.254435645,107020.414196277,7143.43550503294,2371.0255589906,285465.636588002,"adstockedMedia","1_132_8",3,FALSE
"5919",2018-10-27,973865.950610912,115597.804970133,5801.29132936995,1669.15086348882,300498.713880597,"adstockedMedia","1_132_8",3,FALSE
"5920",2018-11-03,887640.338693269,172463.923277863,6160.95121343196,1924.96392936598,295674.513743929,"adstockedMedia","1_132_8",3,FALSE
"5921",2018-11-10,1269921.75210162,195376.82584296,5992.63717666735,4607.37657894263,583888.528236873,"adstockedMedia","1_132_8",3,FALSE
"5922",2018-11-17,1914410.03123712,284692.378885161,5654.51315925487,4170.76432265386,600311.672731637,"adstockedMedia","1_132_8",3,FALSE
"5923",2018-11-24,2255505.87735811,745605.668954007,5797.0418268316,2327.15037701491,611711.982924074,"adstockedMedia","1_132_8",3,FALSE
"5924",2018-12-01,1804019.53495837,130936.55411058,6615.31689571361,1796.76319608493,744108.428484131,"adstockedMedia","1_132_8",3,FALSE
"5925",2018-12-08,1073407.1737039,69556.3369629144,6234.45975125892,1852.63412772647,493519.053360125,"adstockedMedia","1_132_8",3,FALSE
"5926",2018-12-15,768381.698516876,146502.531916666,5767.60970052709,3209.49481715669,398957.19402563,"adstockedMedia","1_132_8",3,FALSE
"5927",2018-12-22,624347.74663256,61516.1048528936,5920.92360049014,3942.11097186817,381564.478391031,"adstockedMedia","1_132_8",3,FALSE
"5928",2018-12-29,606616.52284435,47170.6148903742,6091.80856698662,4125.07281358738,520933.721645558,"adstockedMedia","1_132_8",3,FALSE
"5929",2019-01-05,564562.363530666,19743.1206894239,7210.31634373725,3977.53967312841,532790.857782124,"adstockedMedia","1_132_8",3,FALSE
"5930",2019-01-12,536791.009052225,41223.6622291757,8665.27454519952,3096.42329261325,412628.034340465,"adstockedMedia","1_132_8",3,FALSE
"5931",2019-01-19,557343.283126491,85583.6788908387,10339.4542640787,2348.22631681585,493896.774177956,"adstockedMedia","1_132_8",3,FALSE
"5932",2019-01-26,545784.040075336,276576.049378605,13472.3568938134,3807.35122304593,417049.86345095,"adstockedMedia","1_132_8",3,FALSE
"5933",2019-02-02,619110.204258839,202301.298413327,12266.0011957033,2864.52494590018,395246.203888715,"adstockedMedia","1_132_8",3,FALSE
"5934",2019-02-09,544330.712461466,116118.646367203,11516.9300492466,2971.75028304594,395371.252085013,"adstockedMedia","1_132_8",3,FALSE
"5935",2019-02-16,454461.697659289,124295.027313987,10773.1171732172,4203.9170535936,495156.771881105,"adstockedMedia","1_132_8",3,FALSE
"5936",2019-02-23,447904.968532919,43424.7557406593,9999.08919237734,3607.22137751658,346795.351345004,"adstockedMedia","1_132_8",3,FALSE
"5937",2019-03-02,575290.910145253,22988.7966533879,10379.5510421305,3327.94993568369,444966.841940255,"adstockedMedia","1_132_8",3,FALSE
"5938",2019-03-09,620560.920205698,36170.0053449429,10274.3420877362,2595.65670711469,426609.063014851,"adstockedMedia","1_132_8",3,FALSE
"5939",2019-03-16,661177.474182021,67511.5608287632,12610.6376839149,4541.73451921738,393813.636530973,"adstockedMedia","1_132_8",3,FALSE
"5940",2019-03-23,742026.806244182,79476.3457520826,11257.373489718,6237.70378433629,390879.348638274,"adstockedMedia","1_132_8",3,FALSE
"5941",2019-03-30,602463.012846446,108996.651767369,10364.3735030726,8289.96088815261,471202.563900014,"adstockedMedia","1_132_8",3,FALSE
"5942",2019-04-06,603954.732282351,57696.5826683827,10023.0765562161,9456.96847432623,407058.275659271,"adstockedMedia","1_132_8",3,FALSE
"5943",2019-04-13,682613.188693527,88443.8518479107,8928.13160474039,8608.27155476924,391145.990082361,"adstockedMedia","1_132_8",3,FALSE
"5944",2019-04-20,741018.531082477,126089.095028644,8632.69059556863,9772.0555373449,419587.572393237,"adstockedMedia","1_132_8",3,FALSE
"5945",2019-04-27,678666.440584898,110172.447769033,9642.5905002856,7359.96277432366,484600.590010048,"adstockedMedia","1_132_8",3,FALSE
"5946",2019-05-04,754882.870823787,89184.5900093592,7818.33694591006,7710.76905000643,362755.263431243,"adstockedMedia","1_132_8",3,FALSE
"5947",2019-05-11,701983.717835489,112631.509574079,8707.03298988883,10039.8464220301,293986.721445624,"adstockedMedia","1_132_8",3,FALSE
"5948",2019-05-18,617507.240094745,170527.245174478,7174.68749281985,11987.8462441011,335760.270599666,"adstockedMedia","1_132_8",3,FALSE
"5949",2019-05-25,758282.527709371,201372.283905572,8158.95627295057,11592.0515230663,330441.14208976,"adstockedMedia","1_132_8",3,FALSE
"5950",2019-06-01,776642.341065539,68083.109759306,7335.87679393567,13611.4497800962,292155.364360254,"adstockedMedia","1_132_8",3,FALSE
"5951",2019-06-08,754211.781720773,149390.751987718,9390.0167903369,19389.4224533694,270112.648355092,"adstockedMedia","1_132_8",3,FALSE
"5952",2019-06-15,610268.315112915,163341.317654115,8159.63559664256,19516.9305085059,286706.810395528,"adstockedMedia","1_132_8",3,FALSE
"5953",2019-06-22,459554.898819104,146199.458241684,8590.97819569986,18943.5879020814,341275.69499861,"adstockedMedia","1_132_8",3,FALSE
"5954",2019-06-29,600727.611057174,95498.298637718,7385.36414459499,18704.1841081188,355457.560361225,"adstockedMedia","1_132_8",3,FALSE
"5955",2019-07-06,773862.774718991,84777.1371124637,8122.4037028224,18481.7864404848,335369.5135693,"adstockedMedia","1_132_8",3,FALSE
"5956",2019-07-13,903258.015806511,202206.242666177,12029.4206393212,29616.4770457278,221616.557268033,"adstockedMedia","1_132_8",3,FALSE
"5957",2019-07-20,823440.102360506,115666.079867546,11749.6159772164,38930.7650414664,422882.223139625,"adstockedMedia","1_132_8",3,FALSE
"5958",2019-07-27,787676.068812698,163949.330172839,9885.84989912843,34418.5160999313,293626.212197472,"adstockedMedia","1_132_8",3,FALSE
"5959",2019-08-03,487267.734221497,64424.0817878014,9036.64796006999,41060.4330068061,227698.380328594,"adstockedMedia","1_132_8",3,FALSE
"5960",2019-08-10,460392.646635192,87455.945435729,10780.888690827,44769.0293783108,266060.73383563,"adstockedMedia","1_132_8",3,FALSE
"5961",2019-08-17,525238.546858856,119994.207445191,11679.2492367058,41058.4276897296,292177.21014281,"adstockedMedia","1_132_8",3,FALSE
"5962",2019-08-24,617005.381292585,85195.1243290397,9734.34634726888,28894.7831347407,292837.038723092,"adstockedMedia","1_132_8",3,FALSE
"5963",2019-08-31,518879.39151382,86865.7337266558,10413.033221881,18043.1444002583,315528.521777871,"adstockedMedia","1_132_8",3,FALSE
"5964",2019-09-07,687798.673335117,199129.689985795,7951.33992917133,15988.6138521025,389036.166892019,"adstockedMedia","1_132_8",3,FALSE
"5965",2019-09-14,538089.493971018,183531.744668554,9176.88617225912,11921.3270975833,493188.370310332,"adstockedMedia","1_132_8",3,FALSE
"5966",2019-09-21,494034.626718067,323931.78626317,8612.82186641157,11203.8832825875,508672.786341049,"adstockedMedia","1_132_8",3,FALSE
"5967",2019-09-28,720430.646155951,902760.522366356,9303.62472091924,15344.7845333148,320554.474466469,"adstockedMedia","1_132_8",3,FALSE
"5968",2019-10-05,814090.526990617,247525.14314679,8273.73996477446,18700.2678645887,425587.430097805,"adstockedMedia","1_132_8",3,FALSE
"5969",2019-10-12,779615.456923661,257262.164974061,7740.01040636328,12038.3055440723,461087.898551952,"adstockedMedia","1_132_8",3,FALSE
"5970",2019-10-19,724002.750294863,233383.194285219,8577.34128917711,10605.2476894053,418662.419385218,"adstockedMedia","1_132_8",3,FALSE
"5971",2019-10-26,1135095.33426141,201028.883808275,7747.32858129014,11493.2748787228,408326.314910641,"adstockedMedia","1_132_8",3,FALSE
"5972",2019-11-02,1286404.90743521,215779.063212482,7846.43366363277,12896.3204695605,376040.557757961,"adstockedMedia","1_132_8",3,FALSE
"5973",2019-11-09,2451045.22634412,355932.969223732,8274.2269504097,15420.6079144333,578821.946316092,"adstockedMedia","1_132_8",3,FALSE
"5974",2019-11-16,2936505.72046434,581913.238443243,8161.08309807584,22421.578621616,755943.6526624,"adstockedMedia","1_132_8",3,FALSE
"5975",2019-11-23,2633821.92038139,1144386.00335667,8792.19426235665,20862.2651226438,449730.745228469,"adstockedMedia","1_132_8",3,FALSE
"5976",2019-11-30,2663196.84253689,696165.148157457,7998.39940522762,17855.7887085858,743062.915503766,"adstockedMedia","1_132_8",3,FALSE
"5977",2019-12-07,1674952.9253439,698292.905560331,7667.91067905955,15206.607448311,711361.191093389,"adstockedMedia","1_132_8",3,FALSE
"5978",2019-12-14,857430.816817665,636272.586264821,8380.57905663232,15238.3003639809,449118.754978844,"adstockedMedia","1_132_8",3,FALSE
"5979",2019-12-21,572994.63136794,345167.96642927,5933.95813868417,13949.1921059863,430591.219440989,"adstockedMedia","1_132_8",3,FALSE
"5980",2019-12-28,698845.993746914,111015.082718026,7849.7542155543,14726.8956333808,305850.218691492,"adstockedMedia","1_132_8",3,FALSE
"5981",2020-01-04,485904.32326397,96010.6118247064,6891.72260487738,16581.3939938606,335728.246219474,"adstockedMedia","1_132_8",3,FALSE
"5982",2020-01-11,432789.785352711,131444.19032338,7137.71847206098,21397.1177300915,438743.900868543,"adstockedMedia","1_132_8",3,FALSE
"5983",2020-01-18,437554.877228921,150759.362300669,8013.43795529197,20617.4661104624,427045.363168288,"adstockedMedia","1_132_8",3,FALSE
"5984",2020-01-25,629718.939020153,115210.474102268,7880.15546387333,19386.7285333559,359219.096780625,"adstockedMedia","1_132_8",3,FALSE
"5985",2020-02-01,745336.451826408,39966.6149187106,6862.26055968382,23408.5997077117,1030131.75189116,"adstockedMedia","1_132_8",3,FALSE
"5986",2020-02-08,787284.963764953,161673.187319924,5968.32071088384,24938.4667016014,459150.154586873,"adstockedMedia","1_132_8",3,FALSE
"5987",2020-02-15,657481.186335211,292991.516756912,7023.88347202558,28947.3272223812,330727.033825888,"adstockedMedia","1_132_8",3,FALSE
"5988",2020-02-22,630112.580279081,288618.128969857,7808.44595285406,28825.5965687851,445688.615031627,"adstockedMedia","1_132_8",3,FALSE
"5989",2020-02-29,610141.723070774,149809.065078329,8029.55657421642,25744.6486131322,340851.536225207,"adstockedMedia","1_132_8",3,FALSE
"5990",2018-01-06,1.19661971420198,32.6970732684802,0,0,3012.98476913294,"decompMedia","1_132_8",3,FALSE
"5991",2018-01-13,0.624746399667978,0.15484297837099,0,0,4537.66999404012,"decompMedia","1_132_8",3,FALSE
"5992",2018-01-20,2.53784557738131,11.8153195535501,0,0,4091.15644011561,"decompMedia","1_132_8",3,FALSE
"5993",2018-01-27,0.836856806218265,40.337906033294,0,0,3951.8201723419,"decompMedia","1_132_8",3,FALSE
"5994",2018-02-03,1.10362054488846,5.72577860337923,0,0,3864.97549317496,"decompMedia","1_132_8",3,FALSE
"5995",2018-02-10,2.48436115873094,4.20322839627617,0,0,4065.45305950396,"decompMedia","1_132_8",3,FALSE
"5996",2018-02-17,2.82769399946178,116.337966597128,0,0,5477.68489847964,"decompMedia","1_132_8",3,FALSE
"5997",2018-02-24,2.25193165667109,6.17577935319363e-05,0,0,5086.08995003805,"decompMedia","1_132_8",3,FALSE
"5998",2018-03-03,2.19598610880978,0.18824364839262,0,0,4097.40301244821,"decompMedia","1_132_8",3,FALSE
"5999",2018-03-10,2.55243373882921,49.4307676901768,0,0,4369.55550121766,"decompMedia","1_132_8",3,FALSE
"6000",2018-03-17,1.56786680868644,0.143761411883715,0,0,4343.11946129683,"decompMedia","1_132_8",3,FALSE
"6001",2018-03-24,2.35487048166785,16.8396515388235,0,0,4031.58970861864,"decompMedia","1_132_8",3,FALSE
"6002",2018-03-31,3.13532546334952,2.22338271915033,0,0,4022.42892400655,"decompMedia","1_132_8",3,FALSE
"6003",2018-04-07,673.801965212467,63.7213940194767,0,0,3954.36003886335,"decompMedia","1_132_8",3,FALSE
"6004",2018-04-14,1302.98405499548,19.222737998727,0,0,4624.41899851402,"decompMedia","1_132_8",3,FALSE
"6005",2018-04-21,1487.57127681663,4.88860133598575,0,0,3957.84317669343,"decompMedia","1_132_8",3,FALSE
"6006",2018-04-28,1665.75740908509,1.8317885184492,0,0,4369.56828986752,"decompMedia","1_132_8",3,FALSE
"6007",2018-05-05,1855.60278901495,11.3261128515589,0,0,3834.28595521826,"decompMedia","1_132_8",3,FALSE
"6008",2018-05-12,2392.1973393027,7.09142156938883,0,0,3350.7381637678,"decompMedia","1_132_8",3,FALSE
"6009",2018-05-19,2537.10661426805,0.0159676163677636,0,0,3565.78044281582,"decompMedia","1_132_8",3,FALSE
"6010",2018-05-26,2527.66122915752,0.54579426524557,0,0,4216.44772910637,"decompMedia","1_132_8",3,FALSE
"6011",2018-06-02,2179.31706522623,16.7426973027622,0,0,3272.45564966628,"decompMedia","1_132_8",3,FALSE
"6012",2018-06-09,2012.69296261752,70.9254240853785,0,0,3538.91314841677,"decompMedia","1_132_8",3,FALSE
"6013",2018-06-16,1851.29579518088,10.3728978022054,0,0,3242.21164447023,"decompMedia","1_132_8",3,FALSE
"6014",2018-06-23,1905.46198963736,3.30580242687429,0,0,3691.09210761692,"decompMedia","1_132_8",3,FALSE
"6015",2018-06-30,2143.33127071393,6.17117459528637,0,0,3542.07894471326,"decompMedia","1_132_8",3,FALSE
"6016",2018-07-07,2716.8264488616,4.65100366729988,0,0,3113.09590303246,"decompMedia","1_132_8",3,FALSE
"6017",2018-07-14,3206.79306030068,312.933453928281,0,0,4222.67333077255,"decompMedia","1_132_8",3,FALSE
"6018",2018-07-21,2900.79096502063,146.072229952478,0,0,3422.37080321192,"decompMedia","1_132_8",3,FALSE
"6019",2018-07-28,2762.51329469345,56.129845682567,0,0,3479.29867932549,"decompMedia","1_132_8",3,FALSE
"6020",2018-08-04,2584.50748575075,82.4728908046018,0,0,2774.22056679574,"decompMedia","1_132_8",3,FALSE
"6021",2018-08-11,2603.88261090349,101.608801420848,0,0,3333.63443801286,"decompMedia","1_132_8",3,FALSE
"6022",2018-08-18,3366.65332138867,290.155728560501,0,0,3855.38966029967,"decompMedia","1_132_8",3,FALSE
"6023",2018-08-25,3620.13004549554,1904.84000612402,0,0,3942.40142305127,"decompMedia","1_132_8",3,FALSE
"6024",2018-09-01,3902.07063857934,1035.23712579142,0,0,3220.09370697007,"decompMedia","1_132_8",3,FALSE
"6025",2018-09-08,3820.55376166393,1715.35264318288,0,0,3290.52126899441,"decompMedia","1_132_8",3,FALSE
"6026",2018-09-15,4127.43954183957,643.910956901607,0,0,3216.56450702039,"decompMedia","1_132_8",3,FALSE
"6027",2018-09-22,4092.88729724637,1028.95714984445,0,0,3115.71716885616,"decompMedia","1_132_8",3,FALSE
"6028",2018-09-29,4556.92347806265,837.030744183274,0,0,2766.62812807496,"decompMedia","1_132_8",3,FALSE
"6029",2018-10-06,4569.95259743581,73.5703084179249,0,0,2511.26538425218,"decompMedia","1_132_8",3,FALSE
